Wall time,Step,Value
1592631817.767438,13612,0.0053928610868752
1592631823.2736828,13620,0.0056281848810613155
1592631827.368018,13626,0.003188540693372488
1592631861.589179,13676,0.00407405523583293
1592631863.6318822,13679,0.003803496016189456
1592631865.683798,13682,0.0037747896276414394
1592631874.606596,13695,0.0074265021830797195
1592631893.009653,13722,0.0061467308551073074
1592631910.1286306,13747,0.0056887599639594555
1592631914.9475365,13754,0.0040127066895365715
1592631929.9764082,13776,0.005276058334857225
1592631944.2823722,13797,0.0055561005137860775
1592631953.3905091,13810,0.004172598477452993
1592631977.3291004,13845,0.003889646613970399
1592631993.098066,13868,0.0047403364442288876
1592631995.1412787,13871,0.004267857875674963
1592632004.0742207,13884,0.00346125359646976
1592632006.8030508,13888,0.004455859772861004
1592632040.3048055,13937,0.007838326506316662
1592632040.9868882,13938,0.0045035723596811295
1592632053.9394872,13957,0.0071525475941598415
1592632056.045986,13960,0.005524780601263046
1592632062.183777,13969,0.005735228769481182
1592632062.865155,13970,0.004405408166348934
1592632066.9808366,13976,0.004683747887611389
1592632080.7189937,13996,0.00566404964774847
1592632082.085217,13998,0.0048387120477855206
1592632233.0730422,14080,0.003574618836864829
1592632237.2224472,14086,0.005708593409508467
1592632288.7461958,14161,0.0054016318172216415
1592632307.9498973,14189,0.0042940303683280945
1592632330.1173604,14221,0.0037914584390819073
1592632334.2585175,14227,0.004441638942807913
1592632350.0421782,14250,0.006175790913403034
1592632375.4571116,14287,0.004809319041669369
1592632376.1464946,14288,0.005474424920976162
1592632380.3002412,14294,0.004066226538270712
1592632386.4889562,14303,0.004562401678413153
1592632398.1362104,14320,0.005959033966064453
1592632406.3850205,14332,0.004615481942892075
1592632410.521936,14338,0.004661532584577799
1592632424.3127606,14358,0.007876568473875523
1592632427.0433655,14362,0.004844690207391977
1592632443.543126,14386,0.011126677505671978
1592632451.105223,14397,0.0035196812823414803
1592632485.7157743,14447,0.003926957491785288
1592632502.245016,14471,0.004888833034783602
1592632518.0937366,14494,0.0038490258157253265
1592632542.83704,14530,0.003778274403885007
1592632559.3074982,14554,0.0053058210760355
1592632560.7342541,14556,0.007089474704116583
1592632561.4165044,14557,0.005348788108676672
1592632602.8574767,14617,0.006110464222729206
1592632613.1556063,14632,0.004864978604018688
1592632617.3011646,14638,0.0035941684618592262
1592632637.982583,14668,0.00340915541164577
1592632644.1833084,14677,0.0027364983689039946
1592632646.9045532,14681,0.00458199717104435
1592632650.9911408,14687,0.006207423284649849
1592632661.9976006,14703,0.006441803649067879
1592632691.5484223,14746,0.005628184415400028
1592632699.8090127,14758,0.0056296708062291145
1592632714.2300982,14779,0.005195904523134232
1592632714.9123297,14780,0.007190289441496134
1592632717.6333828,14784,0.005441672634333372
1592632720.4303164,14788,0.005137233529239893
1592632723.1459887,14792,0.006597916595637798
1592632734.9831767,14809,0.004857087507843971
1592632739.087221,14815,0.006785300560295582
1592632741.8162954,14819,0.0044972277246415615
1592632760.3941107,14846,0.006191236898303032
1592632778.9354568,14873,0.005879466887563467
1592632792.003347,14892,0.003908516373485327
1592632813.98304,14924,0.00431663217023015
1592632814.6628764,14925,0.00476943189278245
1592632815.3487568,14926,0.00599806010723114
1592632831.8093023,14950,0.003664454212412238
1592632876.6734774,15015,0.006571529898792505
1592632884.9463553,15027,0.007226906251162291
1592632928.2953913,15090,0.005418512504547834
1592632957.2571216,15132,0.004877361468970776
1592632959.9784014,15136,0.005200869403779507
1592632990.138822,15180,0.003280611475929618
1592633003.2233176,15199,0.005969340912997723
1592633028.714949,15236,0.007654995657503605
1592633049.3226063,15266,0.005826261825859547
1592633054.1296933,15273,0.004675799980759621
1592633060.9945366,15283,0.005521365907043219
1592633073.2980242,15301,0.0038621025159955025
1592633089.0759149,15324,0.004516550339758396
1592633100.7340426,15341,0.0048272269777953625
1592633104.8292017,15347,0.00533176539465785
1592633109.6424627,15354,0.0038724513724446297
1592633142.1145408,15401,0.003425326431170106
1592633145.5876737,15406,0.005814890377223492
1592633156.5276794,15422,0.007641619071364403
1592633160.655862,15428,0.00448542321100831
1592633167.5344968,15438,0.004928297363221645
1592633179.8846538,15456,0.003512372262775898
1592633191.6050935,15473,0.0037819165736436844
1592633192.9618962,15475,0.006514598149806261
1592633214.983268,15507,0.004520790185779333
1592633228.7721806,15527,0.0059456732124090195
1592633236.3431876,15538,0.004989204928278923
1592633268.604984,15585,0.006526606623083353
1592633276.86354,15597,0.003977165557444096
1592633284.6344655,15608,0.0037714762147516012
1592633328.6687284,15672,0.004696119576692581
1592633349.9834917,15703,0.0035170321352779865
1592633375.3697724,15740,0.004186104517430067
1592633391.8616912,15764,0.00615542009472847
1592633398.0548308,15773,0.0031979482155293226
1592633402.191407,15779,0.005585229955613613
1592633412.4798174,15794,0.007242904044687748
1592633424.351091,15811,0.0050280774012207985
1592633433.9370887,15825,0.004408661276102066
1592633435.9841049,15828,0.0030252577271312475
1592633449.0571058,15847,0.003245375119149685
1592633462.155177,15866,0.00444668298587203
1592633539.795218,15979,0.004698586650192738
1592633545.3134086,15987,0.005608240142464638
1592633549.4115677,15993,0.006597749888896942
1592633660.7821321,16017,0.0047025964595377445
1592633661.4589312,16018,0.004414976574480534
1592633687.6059048,16056,0.005996072199195623
1592633706.0815127,16083,0.00610069464892149
1592633714.315664,16095,0.005868110340088606
1592633728.7739193,16116,0.007511698175221682
1592633769.3474257,16175,0.0037462059408426285
1592633778.3352795,16188,0.004229102283716202
1592633785.1441944,16198,0.005315885413438082
1592633788.0607495,16202,0.004281210247427225
1592633805.2198312,16227,0.004427220672369003
1592633820.3617537,16249,0.0038698832504451275
1592633869.9642334,16321,0.004131675697863102
1592633885.0962584,16343,0.003144399030134082
1592633887.8215625,16347,0.005007836502045393
1592633889.195029,16349,0.0040049743838608265
1592633889.8752308,16350,0.003638748312368989
1592633896.7589629,16360,0.00498640350997448
1592633910.4769409,16380,0.004156324081122875
1592633928.5270023,16406,0.004833674523979425
1592633951.848152,16440,0.0036481900606304407
1592633958.0269074,16449,0.0036189672537148
1592633996.4623477,16505,0.005846438929438591
1592634033.560955,16559,0.003916081506758928
1592634051.4553673,16585,0.00412595272064209
1592634054.868702,16590,0.004799602087587118
1592634068.8210335,16610,0.005502432119101286
1592634103.856648,16661,0.004348956048488617
1592634106.586601,16665,0.004135532304644585
1592634128.6506,16697,0.0039163799956440926
1592634162.2894044,16746,0.0059501128271222115
1592634176.0422897,16766,0.003723620902746916
1592634198.0286798,16798,0.004334771540015936
1592634205.104279,16808,0.004711929243057966
1592634205.7907362,16809,0.0045030247420072556
1592634222.9482691,16834,0.005098057445138693
1592634226.4206998,16839,0.006272122263908386
1592634229.1411357,16843,0.005438182037323713
1592634238.7291446,16857,0.0034826218616217375
1592634267.5390217,16899,0.0051160589791834354
1592634284.7007816,16924,0.007120135705918074
1592634336.2247334,16999,0.004967127926647663
1592634382.4701946,17066,0.007718787528574467
1592634403.759784,17097,0.005132992286235094
1592634427.1643183,17131,0.004940096754580736
1592634427.8421342,17132,0.003708366770297289
1592634442.9369495,17154,0.005978891626000404
1592634469.0971653,17192,0.005989480763673782
1592634472.4849198,17197,0.005557382013648748
1592634476.1491597,17202,0.005307833664119244
1592634483.0078313,17212,0.004523280076682568
1592634501.5125582,17239,0.004072462674230337
1592634502.1959362,17240,0.005590117536485195
1592634507.0148158,17247,0.004715661983937025
1592634516.6322248,17261,0.007367674261331558
1592634524.1804533,17272,0.0027833336498588324
1592634536.5529993,17290,0.005156463943421841
1592634537.92281,17292,0.00669166911393404
1592634553.6940987,17315,0.004206080920994282
1592634554.374901,17316,0.004256037995219231
1592634555.0567448,17317,0.0038140895776450634
1592634557.1063268,17320,0.009064238518476486
1592634570.201512,17339,0.003951216582208872
1592634594.2568166,17374,0.005101556424051523
1592634605.96767,17391,0.006315732374787331
1592634615.072298,17404,0.003144883783534169
1592634615.7595007,17405,0.006536941509693861
1592634622.6434653,17415,0.0039508105255663395
1592634630.202909,17426,0.004869893658906221
1592634637.074246,17436,0.006928934715688229
1592634642.5993032,17444,0.004771804437041283
1592634649.4787931,17454,0.005424167960882187
1592634683.1232073,17503,0.009115908294916153
1592634688.6439931,17511,0.004820547066628933
1592634691.3766594,17515,0.006737339310348034
1592634710.6031575,17543,0.006048617418855429
1592634720.2346916,17557,0.0032838089391589165
1592634724.380537,17563,0.005169277545064688
1592634733.9789903,17577,0.004678518511354923
1592634735.3602452,17579,0.0038521296810358763
1592634740.1972582,17586,0.009252550080418587
1592634742.9462368,17590,0.003315581474453211
1592634744.9959035,17593,0.0037539792247116566
1592634745.6875124,17594,0.004052411299198866
1592634748.4905689,17598,0.00502327224239707
1592634765.848639,17623,0.004454812500625849
1592634772.731454,17633,0.004138678777962923
1592634775.4577396,17637,0.0061442735604941845
1592634786.4849834,17653,0.004556336440145969
1592634796.08085,17667,0.0034321791026741266
1592634820.834629,17703,0.004138735588639975
1592634821.5147312,17704,0.005586123559623957
1592634826.3535705,17711,0.005945999175310135
1592634833.9053762,17722,0.00602148799225688
1592634854.5238528,17752,0.006540904752910137
1592634867.554626,17771,0.0035623027943074703
1592634868.2918327,17772,0.006281510926783085
1592634871.6908498,17777,0.0067063928581774235
1592634890.4108381,17804,0.006395920179784298
1592634902.8211331,17822,0.0047865090891718864
1592634916.6043446,17842,0.0034159007482230663
1592634992.843627,17953,0.003082963638007641
1592634999.052522,17962,0.004237275570631027
1592635010.0545619,17978,0.004556091036647558
1592635012.1563864,17981,0.005086334887892008
1592635018.312984,17990,0.0042827618308365345
1592635132.0004992,18018,0.00545561732724309
1592635155.351419,18052,0.004488325212150812
1592635156.032036,18053,0.003858879441395402
1592635162.2207003,18062,0.005590379238128662
1592635164.2594163,18065,0.004259961657226086
1592635191.0182297,18104,0.0052167256362736225
1592635201.3406813,18119,0.0052519612945616245
1592635208.1746056,18129,0.004759848117828369
1592635218.4558566,18144,0.007464328780770302
1592635219.8361,18146,0.00499358493834734
1592635225.3492355,18154,0.0059181940741837025
1592635236.2768826,18170,0.003592290449887514
1592635250.0354514,18190,0.007194052916020155
1592635266.6933064,18214,0.004481950309127569
1592635281.7933505,18236,0.0033306051045656204
1592635301.0768447,18264,0.004586920607835054
1592635309.3385382,18276,0.00437034061178565
1592635338.2074668,18318,0.0033519063144922256
1592635340.2549005,18321,0.004857891239225864
1592635368.4280667,18362,0.004420596174895763
1592635373.9498754,18370,0.009532714262604713
1592635429.7047741,18451,0.003626957070082426
1592635430.3858697,18452,0.004412076435983181
1592635490.0877185,18539,0.0044286237098276615
1592635495.588383,18547,0.003871906315907836
1592635525.9245434,18591,0.004207645542919636
1592635526.6040902,18592,0.006762267090380192
1592635561.7305646,18643,0.0030889450572431087
1592635567.9309027,18652,0.004616946447640657
1592635602.9517016,18703,0.00622215773910284
1592635609.829412,18713,0.007626645267009735
1592635614.596963,18720,0.0029315906576812267
1592635618.0603874,18725,0.005441540852189064
1592635634.493946,18749,0.005132630467414856
1592635659.9094143,18786,0.00519889872521162
1592635671.787306,18803,0.0063712624832987785
1592635700.6260705,18845,0.0050175185315310955
1592635733.5297134,18893,0.00728499935939908
1592635734.8837693,18895,0.004288423806428909
1592635760.998143,18933,0.004128905013203621
1592635778.139811,18958,0.003710902761667967
1592635791.205955,18977,0.004294025246053934
1592635794.6123273,18982,0.005493011325597763
1592635798.0778852,18987,0.005497698672115803
1592635810.5836627,19005,0.004242908675223589
1592635814.039537,19010,0.004310233984142542
1592635817.4742534,19015,0.0032237782143056393
1592635825.7240856,19027,0.005898184143006802
1592635840.1404479,19048,0.0038691742811352015
1592635872.3824937,19095,0.00587421702221036
1592635886.8253684,19116,0.003909382503479719
1592635912.2917106,19153,0.0053383419290184975
1592635923.2786155,19169,0.003658995497971773
1592635946.8041277,19203,0.004172921646386385
1592635954.351731,19214,0.005866638850420713
1592635963.2522368,19227,0.005499066319316626
1592635988.6613312,19264,0.004305455833673477
1592635993.421834,19271,0.0030809708405286074
1592635996.1981342,19275,0.005459924694150686
1592636013.3485966,19300,0.005110710393637419
1592636031.2359953,19326,0.0038297895807772875
1592636058.7273989,19366,0.003633959451690316
1592636087.0160499,19407,0.006517935544252396
1592636089.0612571,19410,0.003648636396974325
1592636092.5165544,19415,0.004298862535506487
1592636126.802606,19465,0.0060103535652160645
1592636140.5452025,19485,0.003029512707144022
1592636150.8183243,19500,0.006642997730523348
1592636152.921412,19503,0.00395770650357008
1592636154.2847033,19505,0.005315705668181181
1592636168.0124502,19525,0.00414471747353673
1592636172.0915284,19531,0.005971284583210945
1592636187.8616028,19554,0.003282222431153059
1592636205.043066,19579,0.005301182623952627
1592636206.4474967,19581,0.004770214203745127
1592636215.3650646,19594,0.005146776791661978
1592636229.9995587,19615,0.004841404501348734
1592636243.010783,19634,0.004181935451924801
1592636247.1513252,19640,0.00550189008936286
1592636256.7315886,19654,0.004023062065243721
1592636264.2694917,19665,0.0038287474308162928
1592636270.4555793,19674,0.005545428488403559
1592636273.1743443,19678,0.005099198780953884
1592636302.03891,19720,0.004561769776046276
1592636306.879032,19727,0.004486783407628536
1592636309.6027005,19731,0.0031536370515823364
1592636313.1052306,19736,0.005373273976147175
1592636313.8025947,19737,0.0027821091935038567
1592636341.271635,19777,0.0033103427849709988
1592636354.3501759,19796,0.005250760354101658
1592636373.1192005,19823,0.006480345968157053
1592636388.952432,19846,0.005217127967625856
1592636408.849504,19875,0.006284855771809816
1592636437.004277,19916,0.003932310733944178
1592636443.8941503,19926,0.004075564909726381
1592636452.1292694,19938,0.0030977176502346992
1592636463.8831646,19955,0.005745524540543556
1592636474.8774815,19971,0.005553743336349726
1592636480.4159875,19979,0.00373049546033144
1592636486.618703,19988,0.007682811003178358
1592636491.3803682,19995,0.004214791115373373
1592636494.2051308,19999,0.0033454366493970156
